author_handle,platform,n_videos,views,avg_er,likes_sum,dislikes_sum,comments_sum,shares_sum,saves_sum,total_engagements,avg_engagement_velocity,avg_comment_ratio,avg_share_rate,avg_save_rate,avg_like_dislike_ratio,avg_engagement_per_1k,avg_like_rate,avg_dislike_rate,creator_avg_views
LifeOfAyaka,YouTube,22,2571853,0.0472486818181818,85064,7348,8377,8188,7744,109373,12774.653636363637,0.003699909090909,0.003478409090909,0.0032937727272727,14.70384290909091,47.248681818181815,0.0367765454545454,0.0030142727272727,104056.7
MasterEmily,TikTok,24,2569265,0.084818875,164941,4628,17766,15823,15084,213614,12053.99875,0.0073911249999999,0.0064185,0.00535525,56.95615141666667,84.818875,0.0656540833333333,0.0016882916666666,101182.4
TechieAyaka,TikTok,31,2569072,0.0922153870967742,179059,5345,18226,19210,16074,232569,12295.43,0.0073313870967741,0.007352064516129,0.0066693870967741,41.58002083870968,92.2153870967742,0.0708625806451613,0.002084064516129,70602.0
MissMaya,TikTok,21,2568753,0.0959695238095238,197876,6274,21171,18196,18647,255890,20747.58095238095,0.0085979047619047,0.0069564285714285,0.0075090952380952,49.716182,95.96952380952382,0.072906,0.0020883809523809,120089.6
TravelBySara,TikTok,24,2559669,0.0814357083333333,163234,4531,18655,14530,17622,214041,15866.666666666666,0.0070535416666666,0.0054166666666666,0.0058500833333333,53.94220270833333,81.43570833333332,0.0631154166666666,0.0016707083333333,105870.4
GuruAva,YouTube,20,2557968,0.0520899,96475,8379,9702,8578,10915,125670,20786.878,0.0043307499999999,0.00388695,0.0043529499999999,16.8160236,52.0899,0.0395191,0.0030154,121668.7
MasterYuki,YouTube,21,2552794,0.0454829047619047,87927,7479,9248,9396,9002,115573,19860.710000000003,0.0035902857142857,0.003443238095238,0.0037423333333333,14.184093476190474,45.48290476190476,0.0347073333333333,0.0031202857142857,94827.3
OfficialAli,YouTube,18,2544556,0.0571131111111111,95061,6667,11687,8954,11559,127261,17909.525555555552,0.0048636666666666,0.0042220555555555,0.0053011111111111,17.766619833333333,57.11311111111112,0.0427261666666666,0.0033677777777777,169151.3
MissJiwoo,YouTube,23,2541750,0.0528013913043478,94508,9411,11611,10031,9954,126104,25265.52869565217,0.0046342173913043,0.0039936956521739,0.0047286956521739,11.810075478260869,52.801391304347824,0.0394449565217391,0.0039929130434782,92277.3
HassanVlogs,YouTube,40,2536819,0.049382625,90995,9035,10089,9122,9063,119269,6809.028,0.00398525,0.003756125,0.003994875,14.3817616,49.382625,0.037646425,0.0033259249999999,77464.1
DailyVlogsAyaka,TikTok,24,2527962,0.091182125,167649,5960,18085,16839,22261,224834,15027.547083333331,0.0076366666666666,0.0068333333333333,0.0083820833333333,36.15953675,91.182125,0.0683300833333333,0.002222375,96618.9
OfficialLucas,TikTok,18,2524563,0.0899501111111111,179737,5083,18837,17054,22707,238335,14746.80111111111,0.0070504444444444,0.0069713888888888,0.0078505,54.33725394444444,89.95011111111111,0.0680778888888888,0.0017700555555555,135993.5
LifeOfOmar,TikTok,26,2522010,0.0956992307692307,171234,5362,18820,16474,17852,224380,13148.543076923075,0.0079456538461538,0.0074074615384615,0.0073466153846153,48.42179234615385,95.69923076923077,0.0729995769230769,0.0020279615384615,102408.3
GamingWithLucas,TikTok,20,2521025,0.0890523,184214,4149,19789,19308,15090,238401,17893.5645,0.0070894,0.00652785,0.0059533,60.73635045,89.0523,0.0694819,0.0016153,118638.2
CookingWithAva,TikTok,22,2512998,0.0909093181818181,174765,6187,22299,18732,16270,232066,14851.009545454544,0.0085816363636363,0.0069956818181818,0.0055878181818181,39.97312722727273,90.9093181818182,0.0697440909090909,0.0020679545454545,124149.6
StudyWithJames,TikTok,23,2510231,0.0865989565217391,190673,5705,22480,19808,21513,254474,11942.486086956522,0.0070686956521739,0.0067400434782608,0.0061751739130434,39.07383534782609,86.59895652173914,0.0666152608695652,0.0019544782608695,92701.6
ChannelNoor,YouTube,31,2492558,0.0539356129032258,99752,9050,11950,9389,8306,129397,9335.886129032257,0.0046342903225806,0.0039059032258064,0.0036303870967741,14.766358161290322,53.9356129032258,0.0417651612903225,0.0034424838709677,89037.7
TechieJames,TikTok,24,2492374,0.0867486666666666,189939,5402,19855,19832,18173,247799,13241.432916666668,0.0073446666666666,0.0066996666666666,0.0071528333333333,49.894600958333335,86.74866666666667,0.0655515416666666,0.0018628333333333,102923.2
OfficialYuki,TikTok,28,2490729,0.1013165,193268,4823,20565,18684,19576,252093,7889.308214285715,0.00819225,0.0074542857142857,0.0084557857142857,50.91258446428572,101.3165,0.0772141071428571,0.0019530714285714,78146.6
NoahOfficial,YouTube,37,2484718,0.04848,92853,8446,10180,8712,9398,121143,10587.93027027027,0.0041625405405405,0.0035737027027027,0.0036024054054054,16.106688594594594,48.48,0.0371414594594594,0.0030611081081081,89534.89999999998
MayaTV,YouTube,35,2481851,0.0496759714285714,93014,9077,11035,9154,9004,122207,8688.463714285714,0.0043891714285714,0.0036535142857142,0.0034674857142857,14.932818085714286,49.67597142857143,0.0381658857142857,0.0034298857142857,73883.7
BeautyBySofia,YouTube,18,2479858,0.0530505555555555,98187,8881,10574,10301,11988,131050,16924.766666666666,0.0041293888888888,0.0040324444444444,0.0043789444444444,17.549284277777776,53.05055555555556,0.0405096111111111,0.0030631666666666,111908.5
MrAva,YouTube,18,2478988,0.0516991111111111,92902,6898,11883,9441,10332,124558,9480.352777777778,0.0047991111111111,0.0039535555555555,0.0040592222222222,16.512357555555557,51.69911111111111,0.038887,0.0031746666666666,109289.1
DrLina,TikTok,18,2476217,0.0994705555555555,148982,5038,16633,13980,14961,194556,25161.11111111111,0.0091309444444444,0.0075616666666666,0.0066451666666666,44.92148233333333,99.47055555555556,0.0761327777777777,0.0022433333333333,111980.2
CookingWithSofia,YouTube,27,2475348,0.0549467777777777,101484,8796,10365,9278,10815,131942,13686.5,0.0043172592592592,0.0039121111111111,0.004537037037037,13.246548777777775,54.94677777777778,0.0421804074074074,0.003575037037037,81411.1
DailyVlogsSara,TikTok,31,2474760,0.0985504516129032,183935,5291,20068,16429,22888,243320,13409.050645161293,0.0084447096774193,0.0068095161290322,0.0086245806451612,44.09719887096775,98.55045161290322,0.0746717096774193,0.0022393870967741,130373.9
JamesChannel,YouTube,33,2473254,0.051199,94236,7914,9614,8312,8395,120557,10402.466363636364,0.0041037575757575,0.0036638181818181,0.0038449696969696,17.666914545454546,51.199,0.0395866363636363,0.0029954848484848,91380.1
DanceWithJames,TikTok,30,2468765,0.0883633333333333,164807,4740,16885,14875,18102,214669,16065.702333333333,0.0070321,0.0064897,0.0077819666666666,49.11567866666667,88.36333333333333,0.0670597666666666,0.0018911,84080.5
GamingWithOlivia,YouTube,17,2467502,0.0440157058823529,92552,8449,9177,8824,11581,122134,23318.995294117645,0.0033929999999999,0.0033842352941176,0.0036096470588235,14.225201235294117,44.01570588235295,0.0336287058823529,0.0029630588235294,150203.4
BeautyByLiam,TikTok,29,2466703,0.093856448275862,167602,4676,18318,16957,17920,220797,11151.45275862069,0.0077334827586206,0.0069852068965517,0.0072476551724137,47.41650068965517,93.85644827586206,0.0718901379310344,0.0019916896551724,89533.8
StudyWithOmar,TikTok,25,2462394,0.08363212,156678,4070,15790,15447,16827,204742,15696.2308,0.0065966,0.00632484,0.00674608,43.08120148,83.63212,0.06396464,0.00183868,87635.1
MissAli,YouTube,17,2455622,0.057739,104140,6588,10870,9499,12941,137450,19651.16411764706,0.0047555882352941,0.0043083529411764,0.0048063529411764,18.082002411764705,57.739,0.0438687058823529,0.0033380588235294,130473.1
FitnessWithYuki,TikTok,27,2454575,0.0971783333333333,173918,3739,18772,15842,16370,224902,16422.844444444443,0.0076245925925925,0.0071155555555555,0.0076274074074074,58.373341740740734,97.17833333333334,0.0748108148148148,0.0018538518518518,89038.7
GuruEmily,TikTok,27,2451548,0.0828776296296296,152992,4321,15991,15317,15223,199523,13287.6,0.0066776666666666,0.0062122592592592,0.0065474814814814,50.55382633333333,82.87762962962962,0.063440037037037,0.0017153333333333,89927.8
DrAva,YouTube,20,2446774,0.0509776,92032,6909,9980,9925,8056,119993,16644.4495,0.00410855,0.00401105,0.0034954499999999,15.6276671,50.9776,0.0393626,0.00319745,124662.1
TechieFatma,TikTok,22,2446270,0.0975496818181818,170009,4014,18455,16034,17280,221778,12197.23136363636,0.0076850909090909,0.0071227727272727,0.0078686818181818,46.51277104545455,97.5496818181818,0.074873,0.0021024545454545,121135.6
BeautyByNoor,TikTok,25,2445734,0.0953824,202532,5439,18161,20383,17130,258206,14001.5452,0.00740776,0.00736728,0.00644636,55.91214612,95.3824,0.07416112,0.0019245599999999,118050.10000000002
ProAhmed,TikTok,31,2443536,0.0978827741935483,179839,5816,20557,17432,20571,238399,9449.247096774194,0.0080253225806451,0.0069392580645161,0.0084036129032258,35.29709609677419,97.8827741935484,0.0745146129032258,0.0022798709677419,84861.8
StudyWithSofia,TikTok,26,2440610,0.0845076153846153,169513,5198,18422,15815,15424,219174,15753.80576923077,0.0071468846153846,0.005854423076923,0.0068881538461538,47.27951915384615,84.50761538461538,0.0646180384615384,0.0018927307692307,85948.9
ProMaya,TikTok,25,2436625,0.08705192,162267,3852,17700,15350,19461,214778,12885.1228,0.00690668,0.0064305199999999,0.00728368,49.67512124,87.05192,0.06643108,0.00163636,102535.0
GuruFatma,TikTok,24,2432032,0.0922077916666666,163152,4440,18976,17119,20255,219502,8831.675416666667,0.0078889166666666,0.007002125,0.007201625,46.26761458333333,92.20779166666668,0.0701150833333333,0.0021048333333333,105596.60000000002
TravelByLeila,TikTok,28,2431734,0.0930924642857142,157992,4918,18743,14410,16963,208108,12154.863571428572,0.0083625357142857,0.0066205714285714,0.0072241785714285,42.13116332142857,93.09246428571429,0.0708851071428571,0.002248,78937.0
MissNoor,TikTok,22,2430981,0.0969962727272727,176957,3747,17576,17681,20551,232765,17735.785,0.0081470909090909,0.0074526818181818,0.0067772727272727,54.51250140909092,96.99627272727274,0.0746193181818181,0.0019051363636363,109141.8
MissAmr,TikTok,20,2429037,0.08797235,165188,4431,18727,16241,13721,213877,17844.584,0.0081621,0.006736,0.0059698,44.65713835,87.97235,0.06710425,0.00203645,102608.2
DanceWithLina,YouTube,20,2426157,0.05220255,89211,5494,10796,8373,8209,116589,14366.5215,0.00437605,0.0037393,0.00404735,13.8806376,52.20255,0.04003985,0.00340865,109275.39999999998
LifeOfAyaka,TikTok,26,2422869,0.0993292692307692,186608,4823,20575,18228,20482,245893,12805.825769230769,0.0082942692307692,0.0071426538461538,0.0089192307692307,56.9040365,99.32926923076924,0.0749731538461538,0.0018304615384615,104056.7
DanceWithHassan,YouTube,15,2418751,0.0427026,77183,5903,9141,7599,8187,102110,15506.027333333332,0.0035812666666666,0.0032998666666666,0.0033399333333333,17.3583446,42.7026,0.0324813333333333,0.0024279333333333,148726.3
FitnessWithNoor,TikTok,16,2418169,0.0896155625,175177,6161,20821,16034,19180,231212,15384.506875,0.006935375,0.0061194375,0.0066878125,47.0669940625,89.61556250000001,0.069872875,0.0019509375,134413.3
TVLiam,TikTok,23,2413525,0.0914137391304347,157792,4117,17726,15343,16543,207404,22417.045652173914,0.0077494782608695,0.0067078260869565,0.0069541739130434,48.650007,91.4137391304348,0.0700021739130434,0.0018894782608695,119306.4
LifeOfLina,TikTok,20,2411653,0.0895692,173180,4634,18436,16213,15257,223086,16004.88,0.0074461,0.0065863,0.0066707,50.50377125,89.5692,0.06886605,0.00208105,107116.8
FitnessWithAhmed,TikTok,22,2408079,0.097793409090909,167093,4704,19428,15286,18264,220071,17465.26090909091,0.0078417727272727,0.0076250454545454,0.0074598181818181,54.29802,97.7934090909091,0.0748667272727272,0.001950409090909,88651.9
ChannelAhmed,TikTok,29,2403788,0.0924392413793103,170401,4468,17059,16520,20745,224725,14293.359310344827,0.0071418620689655,0.0068103103448275,0.0080219310344827,60.30741562068965,92.43924137931036,0.070465,0.0018306551724137,83423.1
MasterYoussef,TikTok,27,2402524,0.0859698888888888,148514,5666,15498,12048,18624,194684,14052.928148148148,0.0073485185185185,0.0057844444444444,0.0074776666666666,39.43498422222223,85.96988888888889,0.0653592222222222,0.0019781851851851,84909.5
BeautyBySara,YouTube,23,2401192,0.0536628260869565,89268,6602,8757,8939,12069,119033,10088.165217391304,0.0045135652173913,0.0042241304347826,0.0043105217391304,16.725730347826087,53.662826086956514,0.0406144347826087,0.0031013913043478,83948.3
DrOlivia,YouTube,15,2399994,0.0468298,91834,7135,8918,9011,9352,119115,27727.44933333333,0.0038754,0.0034464666666666,0.0032513333333333,17.324714066666665,46.8298,0.0362567333333333,0.0027936666666666,92393.3
MrAyaka,TikTok,30,2397537,0.0960521,187545,6158,21020,19099,22163,249827,9834.095,0.0079251,0.0073836333333333,0.0087238,39.97283986666666,96.0521,0.0720195666666666,0.0022994333333333,67655.6
Ava,YouTube,31,2392455,0.0562492580645161,95837,7830,10528,9657,10007,126029,10911.135483870969,0.0049119354838709,0.0042842258064516,0.0040416451612903,16.249800806451614,56.24925806451613,0.0430112903225806,0.0037448064516129,102956.3
DrYuki,TikTok,25,2389295,0.0850012399999999,145204,3400,16823,13423,14815,190265,15350.2164,0.00684636,0.006277,0.00576288,55.0326226,85.00124,0.06611484,0.00172236,95337.6
MusicByLiam,TikTok,25,2386274,0.09139,178821,3234,20804,20339,17677,237641,14953.7732,0.0081474,0.00708744,0.00688068,59.93590819999999,91.39,0.0692746,0.00156748,82087.3
LeilaVlogs,YouTube,41,2380778,0.0551760487804878,105023,7518,11458,9869,10316,136666,7141.51268292683,0.0046409512195121,0.0040675365853658,0.004273487804878,15.191653658536586,55.17604878048781,0.0421941707317073,0.0034628292682926,83079.0
BeautyByMaya,TikTok,23,2379017,0.0968350434782608,167525,4202,18513,14570,21534,222142,13656.012608695652,0.0085004782608695,0.0066275217391304,0.0075876956521739,61.75327917391304,96.83504347826089,0.0741192608695652,0.0020482173913043,125557.8
TVJiwoo,YouTube,24,2378769,0.0515894166666666,94462,9267,10854,9479,8788,123583,14587.845,0.0045510833333333,0.0038205416666666,0.00371675,12.978101375,51.589416666666665,0.0395008333333333,0.0039684583333333,85893.3
BeautyByHassan,TikTok,30,2378505,0.0961293,176796,4451,18176,18235,16169,229376,11932.926333333333,0.0078085666666666,0.0073602,0.0071688,41.8021521,96.1293,0.0737916666666666,0.0021633333333333,86654.6
ChannelOmar,YouTube,21,2377454,0.0568865714285714,103760,8570,10437,10196,11254,135647,17470.202857142856,0.004647,0.0043679047619047,0.0048688571428571,16.937791857142855,56.88657142857143,0.0430027142857142,0.0035650952380952,89086.7
OfficialAyaka,YouTube,15,2375191,0.0457448666666666,88300,7859,8782,8195,10546,115823,24119.83133333333,0.0033553333333333,0.0032808666666666,0.0043033333333333,14.377465533333332,45.74486666666667,0.0348051333333333,0.0030740666666666,109856.9
MrJiwoo,YouTube,18,2365877,0.0544443888888888,102762,6219,10913,10550,14783,139008,23572.919444444444,0.0043756666666666,0.0041471111111111,0.0054212222222222,18.90940883333333,54.44438888888889,0.0405001666666666,0.0030663333333333,123148.2
StudyWithFatma,TikTok,26,2364534,0.0881991153846153,175357,4746,17351,16927,19958,229593,11061.592692307691,0.0068508846153846,0.0064524615384615,0.0074437692307692,50.27596169230769,88.1991153846154,0.0674521153846153,0.001784,82056.4
GamingWithYuki,YouTube,18,2364427,0.0519639444444444,100277,8293,11141,9402,10165,130985,15835.207777777778,0.0044847777777777,0.0037874444444444,0.0038052777777777,14.349942333333336,51.96394444444445,0.0398865,0.0032825555555555,108833.3
ChannelJames,TikTok,31,2361978,0.0916228064516129,149311,4600,15439,14369,15677,194796,8472.088709677419,0.0072974193548387,0.0067607096774193,0.0075126451612903,46.91316041935484,91.6228064516129,0.070052129032258,0.0020797741935483,74817.7
ProAmr,TikTok,24,2360947,0.0896006666666666,155074,4766,15460,15586,18127,204247,12164.96375,0.0069438333333333,0.00672025,0.0073062916666666,43.542644375,89.60066666666667,0.0686304166666666,0.0019482916666666,112119.2
TechieLeila,TikTok,21,2355936,0.0909811904761904,141106,3864,14143,14231,15042,184522,13994.594761904762,0.007480619047619,0.0070218571428571,0.0072132857142857,49.03331919047619,90.98119047619048,0.0692653809523809,0.001913,103357.1
DailyVlogsMaya,TikTok,22,2350428,0.0901557727272727,153946,4952,14969,15865,13629,198409,20450.053181818184,0.0072394545454545,0.0068571363636363,0.0067032727272727,44.90498636363637,90.15577272727272,0.0693559090909091,0.0020057727272727,162949.3
MusicByDiego,TikTok,24,2350215,0.086580125,161462,4740,16705,16274,17728,212169,13679.677916666667,0.0066977916666666,0.0064906666666666,0.0078460833333333,46.244437625,86.580125,0.0655457083333333,0.0018287499999999,96045.8
BeautyByYoussef,YouTube,15,2348984,0.0529914,97107,9093,10149,7689,8940,123885,9476.742,0.0042442,0.0035889333333333,0.0040475333333333,16.451770733333333,52.9914,0.0411106,0.003226,103607.3
ChannelSara,TikTok,28,2348270,0.1070139642857142,208498,7369,20517,21678,18260,268953,15063.57142857143,0.0087098928571428,0.0082186071428571,0.0079742142857142,48.74041742857143,107.0139642857143,0.0821112142857142,0.0024326428571428,76368.0
DrNoah,TikTok,19,2345051,0.0934040526315789,156878,4286,16878,15537,16753,206046,15221.425789473682,0.0078373157894736,0.0075375789473684,0.006922,43.09661673684211,93.40405263157896,0.0711075263157894,0.0020087368421052,116225.5
DrAli,YouTube,19,2344400,0.0471057894736842,80024,7302,7173,7117,14141,108455,31163.625789473685,0.0038541052631578,0.0034608947368421,0.0039504736842105,13.113691210526316,47.10578947368421,0.0358404210526315,0.0030533157894736,94621.89999999998
DanceWithNoah,TikTok,23,2343788,0.1036907826086956,195505,5723,24151,20004,18935,258595,9127.196086956525,0.0092753478260869,0.0079603913043478,0.0080119130434782,42.67365943478261,103.69078260869564,0.0784430434782608,0.0022217391304347,106708.3
MissFatma,YouTube,17,2343668,0.058064294117647,100810,8751,10544,9758,10693,131805,18799.77529411765,0.0046456470588235,0.0043877058823529,0.0046512352941176,15.969963882352944,58.06429411764706,0.0443797647058823,0.003470294117647,110714.4
GuruSofia,TikTok,20,2342297,0.09598595,180071,5452,17703,17647,16903,232324,14682.2185,0.0084445499999999,0.0070192,0.00715355,41.8439848,95.98595,0.0733687,0.0020795,91298.1
LifeOfNoor,YouTube,17,2337175,0.0506448235294117,79263,5790,8652,8618,7773,104306,14395.504705882351,0.0045724705882352,0.0040376470588235,0.0039175294117647,17.612130882352943,50.64482352941177,0.0381169411764705,0.0029245882352941,120680.2
OfficialEmily,YouTube,16,2335509,0.0478886875,91420,8530,10631,8068,9753,119872,18701.6325,0.004249,0.0034640625,0.003862625,11.9399254375,47.8886875,0.036313,0.003293875,110873.0
DanceWithAli,TikTok,26,2334712,0.0872738846153846,156726,4727,17524,16294,15347,205891,12625.973846153847,0.0072871153846153,0.0068784615384615,0.0065437692307692,50.71263757692308,87.27388461538462,0.0665644615384615,0.0018149615384615,89974.2
TechieAli,YouTube,14,2334300,0.0536096428571428,81131,8415,8598,6914,8561,105204,34064.68928571429,0.004435,0.0038547857142857,0.0044455,13.82268457142857,53.60964285714285,0.0408745714285714,0.0037937857142857,128635.5
StudyWithSara,TikTok,27,2332307,0.087701074074074,159418,4007,17855,14747,13686,205706,10408.887407407408,0.0074747777777777,0.0062842592592592,0.0063208148148148,54.21387866666667,87.70107407407407,0.0676213333333333,0.0018243333333333,94172.9
BeautyByLina,TikTok,27,2331756,0.0954627037037037,165940,4997,17500,15843,21018,220301,10981.015185185186,0.0075335555555555,0.0072259629629629,0.0080303703703703,36.59759207407407,95.4627037037037,0.0726728518518518,0.0023585555555555,77266.9
TravelByLina,TikTok,21,2329980,0.0941511904761904,167076,4308,20152,16232,16589,220049,22087.5,0.008028619047619,0.0071626666666666,0.0075617142857142,61.09176752380953,94.15119047619048,0.0713982380952381,0.0017007619047619,108363.0
MasterAva,TikTok,21,2328419,0.0962865714285714,166587,5208,20636,13916,14084,215223,8131.434761904762,0.0088563333333333,0.0066695238095238,0.0074055714285714,44.522912857142856,96.28657142857143,0.0733551904761904,0.0021605714285714,99869.9
LiamOfficial,YouTube,35,2318526,0.0522146285714285,88980,6491,9546,8340,8433,115299,5730.541428571429,0.0041911428571428,0.0038228571428571,0.0038770857142857,17.476485742857143,52.21462857142857,0.0403234571428571,0.0032593142857142,82810.8
MusicByAhmed,TikTok,27,2309473,0.0895088148148148,159227,4746,15019,15329,14949,204524,10363.12185185185,0.0073286296296296,0.0064818888888888,0.0061214814814814,44.55205285185185,89.50881481481483,0.0695768888888889,0.0019747407407407,77446.0
ProSofia,TikTok,26,2308191,0.0890137307692307,174948,5954,19803,16206,21426,232383,12204.80076923077,0.0078342307692307,0.0065375384615384,0.0060956923076923,50.844215692307685,89.01373076923076,0.0685461923076923,0.0019651923076923,80481.8
ChannelAva,TikTok,23,2303778,0.0961478260869565,188767,3165,21614,17462,18874,246717,10485.634347826086,0.008311304347826,0.0069015217391304,0.006775,55.09049495652175,96.14782608695651,0.0741599565217391,0.0020216956521739,102103.6
MusicByAli,TikTok,25,2294614,0.09185236,147651,3809,17473,11954,13700,190778,9278.1184,0.00782448,0.00590216,0.00768964,47.47753396,91.85236,0.07043608,0.00192596,83277.8
MissOlivia,TikTok,21,2293707,0.0850030476190476,151949,4675,16644,14282,12677,195552,13728.855238095235,0.0068868571428571,0.0061664285714285,0.0058809047619047,47.22957133333333,85.00304761904762,0.0660687142857142,0.0018698571428571,125209.9
AyakaVlogs,YouTube,28,2293479,0.0496624642857142,86994,6810,8081,8279,9093,112447,11929.483928571428,0.0037739642857142,0.0036629642857142,0.0038647142857142,16.39416117857143,49.662464285714286,0.0383606428571428,0.0029863928571428,96208.1
DrFatma,TikTok,24,2292266,0.0890323333333333,148517,3688,14815,14657,17555,195544,13610.529583333331,0.00683825,0.0064062083333333,0.008049875,55.3591535,89.03233333333333,0.0677379166666666,0.0017372916666666,84941.0
OfficialEmily,TikTok,25,2290417,0.08953024,164364,6219,17653,14874,19971,216862,18336.638,0.0068258,0.00619212,0.00814508,45.29546384,89.53023999999999,0.06836716,0.00217276,110873.0
TravelByOlivia,TikTok,29,2290180,0.0882667931034482,148126,4172,15478,16138,15311,195053,7656.296551724138,0.0072336206896551,0.0070442413793103,0.0069829655172413,51.93664341379311,88.26679310344828,0.0670059655172413,0.0018725172413793,81361.8
CookingWithHassan,TikTok,23,2288870,0.082116304347826,145324,2846,15967,15178,16481,192950,15905.859565217392,0.0069278695652173,0.006332652173913,0.0063458695652173,67.38164734782609,82.11630434782609,0.0625098695652174,0.001306652173913,87668.6
TravelByYoussef,YouTube,18,2285658,0.0476036666666666,86935,8199,10030,7282,8121,112368,16409.573888888888,0.0041245,0.0033434444444444,0.0036325,14.218336555555556,47.60366666666667,0.0365031111111111,0.0035630555555555,94144.9
StudyWithLeila,TikTok,22,2284053,0.0905718181818181,151048,4571,16870,13967,12633,194518,11821.263636363636,0.0077343181818181,0.0068373181818181,0.0058688181818181,45.585212954545455,90.57181818181816,0.070131409090909,0.0018825454545454,115579.1
DailyVlogsFatma,YouTube,16,2281228,0.0510915625,89906,8434,11896,9176,9519,120497,14626.599375,0.0043333749999999,0.0038405625,0.004770375,18.454312875,51.0915625,0.0381471875,0.003258,150519.5
MusicBySofia,YouTube,18,2274587,0.0529128333333333,102212,10874,10437,9871,12804,135324,18280.045,0.0042735,0.0037626111111111,0.0044087777777777,15.016937333333331,52.91283333333334,0.0404677777777777,0.0036197777777777,79636.0
StudyWithLina,TikTok,27,2269096,0.0883781111111111,164052,4828,19341,15631,14923,213947,13684.10925925926,0.0071632222222222,0.0066867777777777,0.0067401481481481,46.348768,88.37811111111111,0.0677881111111111,0.0017732962962962,102851.4
TVFatma,YouTube,11,2268819,0.0494385454545454,81119,5682,9691,8939,8676,108425,19902.752727272727,0.004495,0.0037578181818181,0.0040862727272727,16.479619,49.43854545454545,0.0370995454545454,0.0030410909090909,222935.4
DrLiam,YouTube,17,2267317,0.0535454705882352,95718,8504,8782,8915,8156,121571,17076.39588235294,0.0042291176470588,0.0037667647058823,0.0040911176470588,13.393078941176473,53.5454705882353,0.0414585882352941,0.0037239411764705,111830.6
MrEmily,TikTok,26,2266606,0.0968906153846154,145965,4554,15339,15692,18721,195717,8070.871153846154,0.0075612307692307,0.0073513461538461,0.0082956153846153,48.64696792307692,96.8906153846154,0.0736823846153846,0.002104923076923,92793.89999999998
OfficialOmar,TikTok,28,2264802,0.0924682857142857,184324,5219,18203,18037,14774,235338,8827.585000000001,0.0082304285714285,0.0066959285714285,0.0067176428571428,50.703753285714285,92.46828571428571,0.0708244285714285,0.0018924999999999,81626.7
GuruJiwoo,TikTok,22,2250197,0.0921371363636363,130269,2648,13735,12669,17572,174245,10837.735,0.0077694999999999,0.0066868636363636,0.0075492727272727,59.39792763636364,92.13713636363636,0.0701316363636363,0.0015131818181818,82588.7
BeautyByAli,TikTok,23,2247784,0.0949258695652174,170164,4371,20166,17108,18782,226220,10150.969130434783,0.0087401739130434,0.0070190869565217,0.007468304347826,43.425024695652176,94.9258695652174,0.0716985217391304,0.002109,107038.3
StudyWithYuki,TikTok,25,2246918,0.09855032,173344,3918,18930,17611,17167,227052,9702.7,0.0079208,0.0075373199999999,0.00876796,57.53220264,98.55032,0.0743244,0.00185728,90695.0
TechieMaya,TikTok,23,2244083,0.0965384347826087,152817,5220,17685,16242,13954,200698,16311.15347826087,0.0083822608695652,0.0078215217391304,0.0072352608695652,40.07970543478261,96.53843478260868,0.0730997826086956,0.002324,97915.1
MusicByFatma,TikTok,28,2243828,0.0891819642857142,174115,3530,17536,16383,16067,224101,13821.33857142857,0.0075520357142857,0.0066266785714285,0.0062210357142857,56.74978714285714,89.18196428571427,0.0687821785714285,0.0015571785714285,80410.8
OfficialAyaka,TikTok,27,2238797,0.099423,167482,4587,19557,17168,16714,220921,9252.034444444444,0.0088118518518518,0.007572074074074,0.0074884814814814,46.31938962962963,99.423,0.0755506296296296,0.0021917037037037,109856.9
OfficialLiam,YouTube,18,2238487,0.0592637222222222,98720,8615,10515,9844,10253,129332,16039.173333333332,0.0047416111111111,0.0043342777777777,0.0047190555555555,15.347410833333337,59.26372222222223,0.0454687222222222,0.0040103888888888,103859.0
DailyVlogsLeila,YouTube,27,2235594,0.0477692592592592,82349,7340,8726,7415,7884,106374,10597.827037037036,0.003591037037037,0.0034832592592592,0.0039222222222222,14.10817714814815,47.76925925925926,0.0367725925925925,0.0036155925925925,75691.4
StudyWithAmr,TikTok,20,2233473,0.0925193,135786,4675,16073,13768,11942,177569,11243.3405,0.0082266,0.0065509999999999,0.0068003499999999,49.41667915,92.5193,0.07094125,0.00206805,99317.4
TVLiam,YouTube,15,2224640,0.0472284,74071,5992,7689,6778,6258,94796,26943.618,0.0038816,0.0034466666666666,0.0038276,17.214710533333335,47.2284,0.0360725333333333,0.0028511333333333,119306.4
MusicByNoah,TikTok,26,2222616,0.1023791538461538,177812,4068,20668,17264,18880,234624,9394.32423076923,0.0087135,0.0070818461538461,0.0082052692307692,57.31455965384615,102.37915384615386,0.0783785769230769,0.0018362692307692,76801.3
LifeOfAli,YouTube,22,2220675,0.0543926363636363,108356,8720,11498,10741,9358,139953,9393.546818181818,0.0044665454545454,0.004420409090909,0.0040103636363636,13.061459818181818,54.39263636363636,0.0414950909090909,0.0037142727272727,106932.7
DanceWithAva,TikTok,27,2216810,0.0918913333333333,149038,4618,16486,14540,15265,195329,10786.322222222225,0.0075265925925925,0.0064823333333333,0.0068903703703703,48.06061488888889,91.89133333333332,0.0709918888888889,0.0020813703703703,93519.5
ProAyaka,TikTok,28,2213068,0.0936337499999999,160639,4693,18172,14616,15893,209320,7042.7014285714295,0.0077724642857142,0.0067644285714285,0.0076915357142857,51.42429582142857,93.63375,0.0714055,0.0019921428571428,73154.4
