trend_label,platform,region,language,category,traffic_source,device_brand,creator_tier,title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost
rising,youtube,Europe,ru,Education,feed,samsung,micro,2,1.9999980000020001,0.25631462357298473,0.1899178843259819,0.0786780923700088,0.22818253315230963,0.17388429997441704,0.07573630290405915,0.09027785019672165,0.023139533190163607,0.27897112084645037,0.4570322256569981,0.016399920437995777,0.25631462357298473,0.0786780923700088,1,3,10,2,1,5,1,3.9999960000040002,0
stable,youtube,Americas,en,Beauty,feed,apple,micro,3,2.9999970000030003,0.21227103484914564,0.3290672770134961,0.0420695794458358,0.19249548875968706,0.2844774007323841,0.04120871600186514,0.09539836017135667,0.020250308636495833,0.03403178946571088,-0.18566146624850483,-0.10746194402976648,0.21227103484914564,0.0420695794458358,1,1,2,0,1,0,1,5.999994000006001,0
rising,tiktok,Oceania,fr,Comedy,feed,xiaomi,nano,3,2.9999970000030003,0.23707147330477443,0.0587030626212471,0.1528093147835737,0.21274687129232842,0.05704463317612997,0.14220184580895387,0.12589648721477295,0.029846465707913574,0.20577794751919976,1.7437447341202819,0.30686800627543964,0.23707147330477443,0.1528093147835737,0,5,4,1,1,6,3,5.999994000006001,0
rising,tiktok,Europe,de,Travel,share,other,micro,2,1.9999980000020001,0.3381483220741786,0.0567738595228491,0.0965872452005025,0.2912868091303794,0.05522073841934043,0.09220285269684347,0.15929223282610364,0.053864401249612955,0.7371526265033144,0.8403636015969417,0.5505638840878826,0.3381483220741786,0.0965872452005025,0,3,1,10,5,4,1,11.999988000012001,0
rising,tiktok,Oceania,ar,News,hashtag,apple,mid,2,1.9999980000020001,0.33918188145534117,0.0377109429797883,0.1355767268799976,0.29205889128232543,0.037017270991039936,0.1271406512890226,0.1453340114354198,0.04929466343813443,0.6645494554866556,1.4869698704141328,0.5068167428854481,0.33918188145534117,0.1355767268799976,0,5,0,7,2,0,2,5.999994000006001,0
stable,tiktok,Asia,ar,Travel,feed,samsung,micro,3,2.9999970000030003,0.13380411353166935,0.103587024005672,0.093075934802061,0.12557845099433124,0.09856580541371808,0.08899568052509288,0.12031286460513789,0.01609835619495281,-0.34220994773860697,0.6554603194650582,0.004110266828986249,0.13380411353166935,0.093075934802061,0,2,0,10,1,5,1,5.999994000006001,0
stable,youtube,Asia,ar,Education,share,huawei,micro,2,1.9999980000020001,0.2819420922111207,0.0679013908883029,0.0428510024364622,0.24837618759616734,0.06569540564633831,0.04195831100707208,0.08644580935725583,0.024372712353082245,0.41212368944519384,-0.23842275195378002,-0.04197323302575712,0.2819420922111207,0.0428510024364622,1,2,0,2,5,2,1,11.999988000012001,0
stable,tiktok,Americas,pt,Music,feed,apple,nano,3,2.9999970000030003,0.07106155105643727,0.1605134504748495,0.1056011562346897,0.06865026045516887,0.14886253690633397,0.10038921982910225,0.16338196854786252,0.011610176099668653,-0.6679103007882594,0.7690538369769508,0.1506638049813924,0.07106155105643727,0.1056011562346897,0,1,9,6,1,0,3,5.999994000006001,0
stable,youtube,Oceania,tr,Travel,feed,apple,nano,3,2.9999970000030003,0.09054735867776893,0.1040912241793147,0.0924725635835914,0.08667973412350152,0.09902257503838915,0.08844353424763055,0.08564363660485688,0.007754805082132926,-0.5239785018679324,0.6809713038482604,-0.23632571303668315,0.09054735867776893,0.0924725635835914,1,5,11,10,1,0,3,5.999994000006001,0
stable,youtube,Asia,pt,Beauty,feed,huawei,nano,3,2.9999970000030003,0.17642157528335467,0.0406860669621247,0.0351943369898428,0.16247726762078243,0.039880175431499985,0.03458917429922968,0.11242276623311048,0.019833801516566354,-0.15559887652560392,-0.38401320191099597,-0.09276127155962932,0.17642157528335467,0.0351943369898428,1,2,9,0,1,2,3,5.999994000006001,0
stable,youtube,Asia,it,Lifestyle,feed,samsung,mid,2,1.9999980000020001,0.15307190262021503,0.1298689658781234,0.0442666787254084,0.14242960067836735,0.12210166660054741,0.04331489623351376,0.129208118367715,0.01977813251253161,-0.2342177401863206,-0.1943551513420505,-0.006378498013596592,0.15307190262021503,0.0442666787254084,1,2,6,5,1,5,2,3.9999960000040002,0
stable,tiktok,Europe,en,Travel,feed,samsung,nano,2,1.9999980000020001,0.22358802123773883,0.0868882680726441,0.0326495497174156,0.20178754347694527,0.08331881359429724,0.032127877705734255,0.10112042568545379,0.02260931588573942,0.1486294076178559,-0.37788616878453896,-0.056540421976930356,0.22358802123773883,0.0326495497174156,0,3,2,10,1,5,3,3.9999960000040002,0
rising,tiktok,Asia,en,Sports,feed,samsung,micro,3,2.9999970000030003,0.2094298674019009,0.0600829157407269,0.0802889164141181,0.19014906460123177,0.058347127461675787,0.07722852055857542,0.15880226759377314,0.033257937845295384,0.03394387798565812,0.47286990510319993,0.29333099965349296,0.2094298674019009,0.0802889164141181,0,2,2,8,1,5,1,5.999994000006001,0
stable,tiktok,Asia,en,Travel,share,apple,micro,2,1.9999980000020001,0.125880138790177,0.2390267223126707,0.0587253982186271,0.11856507537486158,0.21432617005984328,0.05706573008475655,0.08714277833917321,0.010969545031902941,-0.3811644512082411,0.044503905965411386,-0.24545569178960713,0.125880138790177,0.0587253982186271,0,2,2,10,5,0,1,11.999988000012001,0
rising,tiktok,Asia,en,Gaming,search,oppo,macro,3,2.9999970000030003,0.21626294383712175,0.1348279491873919,0.0767330248097907,0.19578299687634737,0.1264810528239153,0.07393147961749325,0.15436358321427804,0.033383122927176906,0.008857371917482799,0.25270686801789644,0.24581332193964567,0.21626294383712175,0.0767330248097907,0,2,2,4,4,3,0,14.999985000015002,0
stable,tiktok,Europe,ja,Food,feed,google,micro,2,1.9999980000020001,0.08211877349012094,0.0269514064244403,0.073990079780112,0.07892094657178143,0.026594613784567425,0.071380759340208,0.141983654170965,0.011659523536169177,-0.5746164093500683,0.36332789349053085,0.008127139735891985,0.08211877349012094,0.073990079780112,0,3,7,3,1,1,1,3.9999960000040002,0
rising,tiktok,Asia,pt,Gaming,share,samsung,nano,2,1.9999980000020001,0.4890801459880266,0.0570241561460768,0.0675074734659881,0.39815857763146223,0.055457560123724804,0.06532646700104322,0.15313797105250979,0.07489674123869572,1.2815320521828792,0.10209686732679903,0.6060609415523448,0.4890801459880266,0.0675074734659881,0,2,9,4,5,5,3,11.999988000012001,0
stable,youtube,Europe,en,Travel,feed,apple,mid,3,2.9999970000030003,0.12570385885353982,0.205159666843926,0.0338613355156113,0.1184084923318289,0.1866120617697089,0.03330066217616521,0.11430974378427787,0.014369175898249346,-0.35422456451427575,-0.35479716378913745,-0.13509096289154143,0.12570385885353982,0.0338613355156113,1,3,2,10,1,0,2,5.999994000006001,0
declining,youtube,Europe,en,Gaming,feed,xiaomi,nano,2,1.9999980000020001,0.12566199373277856,0.0828308591160051,0.0294062450042698,0.11837130146769814,0.07957877772021889,0.028982174863024544,0.12766500423808405,0.01604263896246744,-0.42541642364742566,-0.5095891792423161,-0.10676198373691778,0.12566199373277856,0.0294062450042698,1,3,2,4,1,6,3,3.9999960000040002,0
stable,youtube,Oceania,ar,News,feed,samsung,mid,3,2.9999970000030003,0.23310799958764522,0.0392723649091044,0.0507883409613001,0.20953781125279158,0.03852081915874905,0.04954068337494514,0.09967025701100204,0.023233934230232612,0.1439889202773433,-0.0683457849920698,-0.04328113626021441,0.23310799958764522,0.0507883409613001,1,5,0,7,1,5,2,5.999994000006001,0
stable,youtube,Africa,de,Tech,external,samsung,nano,2,1.9999980000020001,0.1555061253585539,0.1481098070144386,0.0464812869084956,0.1445384517641621,0.13811694403257854,0.045433381146806645,0.08309197866483503,0.012921311650551765,-0.21189609584086808,-0.12261470499122337,-0.23125606188842085,0.1555061253585539,0.0464812869084956,1,0,1,9,0,5,3,1.9999980000020001,0
stable,tiktok,Europe,fr,Beauty,search,samsung,nano,2,1.9999980000020001,0.07259042875895003,0.0332869945186697,0.0371896284477032,0.07007668412481359,0.032744977803277384,0.036514775064022224,0.10761074283280857,0.00781150996130625,-0.6427366185479954,-0.2538619558887872,-0.24733708293563583,0.07259042875895003,0.0371896284477032,0,3,4,0,4,5,3,9.999990000010001,0
stable,youtube,Asia,ru,Education,share,xiaomi,nano,2,1.9999980000020001,0.2582778692973198,0.044796291533157,0.0971774672875428,0.22974401568182867,0.043821930082310834,0.09274094331150383,0.09574919301045219,0.024729897557690107,0.29360044595367624,0.7270817109639492,0.0683350446430946,0.2582778692973198,0.0971774672875428,1,2,10,2,5,6,3,11.999988000012001,0
stable,youtube,Europe,en,Travel,search,apple,nano,2,1.9999980000020001,0.3068113309482364,0.0801958877566213,0.0210663923443674,0.26759007146647434,0.07714240224163589,0.02084756385032549,0.10217774402001517,0.03134928963608414,0.5761671301929008,-0.5985881928939515,0.0552619640833448,0.3068113309482364,0.0210663923443674,1,3,2,10,4,0,3,9.999990000010001,0
stable,youtube,Africa,en,Beauty,feed,huawei,micro,2,1.9999980000020001,0.04856303669230982,0.0026659171126952,0.0531509190098435,0.04742069038461257,0.002662369858727414,0.051786545778431,0.12760538873044727,0.006196905175055555,-0.7590206933080014,0.018814105963418967,-0.15794821810024884,0.04856303669230982,0.0531509190098435,1,0,2,0,1,2,1,3.9999960000040002,0
stable,tiktok,Americas,en,Sports,feed,apple,nano,2,1.9999980000020001,0.3107248254644934,0.1871958333510901,0.056307120175877,0.2705802860793067,0.17159408378119656,0.0547789765000891,0.10945154552759125,0.034009312380895114,0.5920195916715029,0.04077522718707826,0.17338890338526025,0.3107248254644934,0.056307120175877,0,1,2,8,1,0,3,3.9999960000040002,0
stable,tiktok,Asia,en,Gaming,feed,apple,mid,3,2.9999970000030003,0.2271056563488914,0.0240129393024796,0.0742170850949186,0.20465827151536378,0.023729162575059727,0.07159210331053198,0.13962218060235346,0.031708986966572095,0.059437927580146654,0.2116333681180563,0.17877427998511344,0.2271056563488914,0.0742170850949186,0,2,2,4,1,0,2,5.999994000006001,0
rising,youtube,Asia,en,Gaming,feed,apple,micro,2,1.9999980000020001,0.29257308325876363,0.0379580775169387,0.1249316389135585,0.25663486990925,0.03725539617947585,0.1177222683999209,0.1140605513923602,0.03337104719907187,0.36483925841057313,1.0395642636308824,0.21775201339372638,0.29257308325876363,0.1249316389135585,1,2,2,4,1,0,1,3.9999960000040002,0
stable,tiktok,Americas,en,Lifestyle,feed,xiaomi,mid,2,1.9999980000020001,0.14489882143932578,0.0554061216261279,0.0411743227801373,0.13531626754656328,0.05392564226266747,0.04034923265490487,0.14949624684470553,0.021661829977407475,-0.26834094752587745,-0.2223643605798687,0.09793899417163024,0.14489882143932578,0.0411743227801373,0,1,2,5,1,6,2,3.9999960000040002,0
rising,tiktok,Americas,en,Sports,search,apple,macro,3,2.9999970000030003,0.25384777725110963,0.049263947759527,0.1133326570785195,0.2262170450904905,0.04808891621876692,0.10735791090581144,0.1909465573126355,0.04847135914757661,0.30060713846845005,1.0948108785271022,0.6319345204189839,0.25384777725110963,0.1133326570785195,0,1,2,8,4,0,0,14.999985000015002,0
stable,tiktok,Asia,ar,Gaming,feed,xiaomi,micro,2,1.9999980000020001,0.309664493432871,0.0451630589820242,0.0554709413677973,0.2697709925275064,0.044172910547592974,0.05398705724777119,0.14166120750715375,0.0438674460618068,0.44456958628991683,-0.09440327017931535,0.27451369545111587,0.309664493432871,0.0554709413677973,0,2,0,4,1,6,1,3.9999960000040002,0
declining,youtube,Asia,pt,Music,feed,samsung,mid,2,1.9999980000020001,0.3094419156880576,0.0298207363103314,0.0205199483337047,0.2696010278826381,0.029384744677251416,0.020312250684456346,0.09659656903656519,0.02989102737158365,0.4065996315126226,-0.6676552944505744,-0.03338627935569752,0.3094419156880576,0.0205199483337047,1,2,9,6,1,5,2,3.9999960000040002,0
stable,youtube,Africa,en,Food,feed,apple,nano,3,2.9999970000030003,0.176397784010696,0.038809390761555,0.0327487719985556,0.1624570439919981,0.0380752407747938,0.03222395823429196,0.09501469292325888,0.016760381280128293,-0.13822152652594275,-0.333669739465524,-0.1674372878298585,0.176397784010696,0.0327487719985556,1,0,2,3,1,0,3,5.999994000006001,0
stable,youtube,Europe,ru,News,feed,samsung,mid,2,1.9999980000020001,0.2806750056930544,0.1242073176348292,0.0289997160526343,0.24738728713002892,0.11707818075770497,0.028587180906912677,0.11415029327156971,0.03203913421387545,0.4190253826072298,-0.4551296436199992,0.08385897460231695,0.2806750056930544,0.0289997160526343,1,3,10,7,1,5,2,3.9999960000040002,0
declining,youtube,Europe,ko,News,external,other,micro,2,1.9999980000020001,0.006993537388205792,0.0176161933696671,0.0221634968233045,0.006969196027853436,0.017462826772768926,0.02192145630872122,0.08584323139252582,0.0006003478482683743,-0.9646374257430694,-0.5835696863077864,-0.4937796214622971,0.006993537388205792,0.0221634968233045,1,3,8,7,0,4,1,1.9999980000020001,0
rising,tiktok,Americas,en,Music,feed,apple,nano,3,2.9999970000030003,0.5275878363064115,0.0395156321012819,0.0837706016484949,0.4236899137206144,0.03875486629933081,0.08044625852685482,0.16601861809261298,0.08758940350608806,1.4655295278848164,0.40334703958717905,0.7682316754833363,0.5275878363064115,0.0837706016484949,0,1,2,6,1,0,3,5.999994000006001,1
seasonal,youtube,Europe,fr,Comedy,external,xiaomi,micro,3,2.9999970000030003,0.4603027435307037,0.0938671370054621,0.0079651702519428,0.3786437728070995,0.08971924964595418,0.007933615730711793,0.07544828056810492,0.034729050540195594,1.2870748585967302,-0.8558784202530438,0.10227748445813736,0.4603027435307037,0.0079651702519428,1,3,4,1,0,6,1,2.9999970000030003,1
rising,tiktok,Asia,ko,Sports,feed,samsung,nano,3,2.9999970000030003,0.32760034008521804,0.0955849999131469,0.1588384895926844,0.2833730570290745,0.09128846710563719,0.14741820140518963,0.1640743643406374,0.05375081755727489,0.6173422963053362,1.913814267240665,0.6401946375031147,0.32760034008521804,0.1588384895926844,0,2,8,8,1,5,3,5.999994000006001,0
stable,tiktok,Europe,en,Tech,feed,xiaomi,nano,3,2.9999970000030003,0.16501453792694976,0.1941371387823633,0.077620844511398,0.152733565847056,0.1774238649765402,0.07475568938591597,0.12991625855916353,0.02143807137534661,-0.1704325908873822,0.47061325267835,0.08638386611752943,0.16501453792694976,0.077620844511398,0,3,2,9,1,6,3,5.999994000006001,0
stable,tiktok,Europe,hi,Gaming,feed,apple,micro,2,1.9999980000020001,0.27860098528329813,0.0684796816901784,0.0264296366449353,0.2457664999456079,0.06623677986409585,0.02608640826421746,0.13002379665325584,0.03622475785788597,0.27388438177283875,-0.559228679588692,0.11047707443396669,0.27860098528329813,0.0264296366449353,0,3,5,4,1,0,1,3.9999960000040002,0
stable,youtube,Europe,es,Music,feed,oppo,nano,2,1.9999980000020001,0.14690176087554918,0.0383243674839777,0.0811549825043107,0.1370641857220196,0.037608228687134815,0.07802989794984183,0.09382658500854021,0.013783290554701183,-0.29342114584539647,0.3570341137314566,-0.1478292401343935,0.14690176087554918,0.0811549825043107,1,3,3,6,1,3,3,3.9999960000040002,0
stable,youtube,Americas,ja,Comedy,feed,apple,nano,3,2.9999970000030003,0.14220863099335224,0.0842181037308641,0.034731174426166,0.13296378368422565,0.08085908548265429,0.03414165812644743,0.09851681364898639,0.01400994119885654,-0.26312294922916774,-0.3215431351884428,-0.18232983309473955,0.14220863099335224,0.034731174426166,1,1,7,1,1,0,3,5.999994000006001,0
stable,tiktok,Asia,ar,Gaming,share,apple,nano,3,2.9999970000030003,0.15591395304234437,0.2519590120409038,0.0976165312576181,0.14489133239528015,0.22470953415550865,0.09314103915304826,0.053610335671539236,0.008358599358484351,-0.27266678403218225,0.5936366188075547,-0.33838203216822255,0.15591395304234437,0.0976165312576181,0,2,0,4,5,0,3,17.999982000018,0
declining,tiktok,Americas,de,News,profile,apple,mid,2,1.9999980000020001,0.22190396869628187,0.0274300172634894,0.0170336058184645,0.20041027230648797,0.027060555349448644,0.016890160589766296,0.0909210946829508,0.020175751748368102,0.13528304276971267,-0.6765198432164098,-0.13977303590129297,0.22190396869628187,0.0170336058184645,0,1,1,7,3,0,2,7.9999920000080005,0
stable,youtube,Americas,ko,Music,feed,apple,mid,2,1.9999980000020001,0.2289798743477801,0.0624412837925203,0.0345979152740783,0.2061844548174154,0.060569357976494896,0.03401286357855731,0.09916211132171736,0.022706127790518674,0.07007402009820354,-0.42039683654922955,-0.09047502783943609,0.2289798743477801,0.0345979152740783,1,1,8,6,1,0,2,3.9999960000040002,0
stable,youtube,MENA,ar,Comedy,hashtag,apple,mid,2,1.9999980000020001,0.23071654860530913,0.0628109508463981,0.1795899502467158,0.20759655960392978,0.06091723862010116,0.16516687829461102,0.11776786445448319,0.027170995223567567,0.20828930932159795,2.5207998307222743,0.32513593600807267,0.23071654860530913,0.1795899502467158,1,4,0,1,2,0,2,5.999994000006001,0
stable,tiktok,Europe,hi,Comedy,feed,apple,nano,2,1.9999980000020001,0.15059790052307204,0.0588908379145244,0.0698342612387838,0.14028172076528703,0.05722198096101163,0.06750374043766467,0.08189050969883614,0.01233253883341639,-0.25173113632161154,0.26343874828940345,-0.2131298232515333,0.15059790052307204,0.0698342612387838,0,3,5,1,1,0,3,3.9999960000040002,0
declining,youtube,Asia,ar,Sports,external,samsung,micro,3,2.9999970000030003,0.10695313799157656,0.0391378373050177,0.0277211916539314,0.10161132039285668,0.038391366749276415,0.02734391590328707,0.09539006514754175,0.010202266800755767,-0.4719757523163457,-0.49145317850400766,-0.2886472641859052,0.10695313799157656,0.0277211916539314,1,2,0,8,0,5,1,2.9999970000030003,0
stable,tiktok,MENA,en,Gaming,feed,samsung,micro,3,2.9999970000030003,0.056681823989684355,0.085911430293851,0.0850348990207006,0.05513364358793146,0.08241966228703247,0.08161215147117791,0.13054950132462623,0.007399783856026313,-0.7380683718322499,0.4187031021481149,-0.07958218315682754,0.056681823989684355,0.0850348990207006,0,4,2,4,1,5,1,5.999994000006001,0
rising,tiktok,Asia,es,Education,feed,other,nano,2,1.9999980000020001,0.24087600021050515,0.0708009199121195,0.1360862860967603,0.21581758198001202,0.0684068917523349,0.12758927348553512,0.1258376856510876,0.030311278395392695,0.20644246174701197,1.4185796449843984,0.2708286757919153,0.24087600021050515,0.1360862860967603,0,2,3,2,1,4,3,3.9999960000040002,0
seasonal,tiktok,Europe,en,Food,hashtag,huawei,nano,3,2.9999970000030003,0.19387625923197932,0.105097449863841,0.1025941546363117,0.17720537411577808,0.09993352100324163,0.0976657257230718,0.09371219613144058,0.01816857003038679,0.004291672667465972,0.8903743055018081,-0.018499323391979863,0.19387625923197932,0.1025941546363117,0,3,2,3,2,2,3,8.999991000009,1
seasonal,tiktok,Americas,hi,Lifestyle,hashtag,apple,nano,2,1.9999980000020001,0.1879116994555582,0.0749222811774696,0.0435906658381488,0.17219689112044959,0.07224836238700443,0.04266733004548544,0.13961208052668733,0.026234743316305292,-0.05115115901589341,-0.17672939400028423,0.11472178562557633,0.1879116994555582,0.0435906658381488,0,1,5,5,2,0,3,5.999994000006001,1
rising,tiktok,Europe,tr,Lifestyle,feed,samsung,mid,2,1.9999980000020001,0.3243452907787198,0.0333408714160028,0.0981753049235922,0.28091821715358306,0.03279711771509547,0.09364998874365013,0.134074468350806,0.04348642242326038,0.6143152272320292,1.0576142561722934,0.4047804011024093,0.3243452907787198,0.0981753049235922,0,3,11,5,1,5,2,3.9999960000040002,0
stable,youtube,MENA,en,Music,feed,apple,micro,3,2.9999970000030003,0.23133282410107575,0.1490364815790919,0.0406914687481867,0.20809717954719284,0.1389237490841521,0.03988536601895405,0.10042396509382182,0.023231359452593022,0.04410979477257514,-0.29297006869170317,-0.09322948322020676,0.23133282410107575,0.0406914687481867,1,4,2,6,1,0,1,5.999994000006001,0
stable,youtube,Asia,en,Lifestyle,profile,samsung,nano,3,2.9999970000030003,0.06411764276927764,0.0827038128978162,0.0683774333827945,0.06214595131990531,0.07946144298531344,0.06614108015002447,0.09469254202576896,0.006071462582526216,-0.6792318018698161,0.2444459298591996,-0.2785382116280285,0.06411764276927764,0.0683774333827945,1,2,2,5,3,5,3,11.999988000012001,0
rising,tiktok,Europe,en,Music,feed,oppo,micro,3,2.9999970000030003,0.4872370056529391,0.0824584443760431,0.0947524201718336,0.3969200398837747,0.07923479159048223,0.09052823740424254,0.13736619985288914,0.06692989589426886,1.3435371104187965,0.5844010459620602,0.6000994425139794,0.4872370056529391,0.0947524201718336,0,3,2,6,1,3,1,5.999994000006001,0
declining,youtube,Europe,de,Education,hashtag,apple,nano,3,2.9999970000030003,0.06250602799018291,0.0711693824352058,0.0178467670968712,0.06063029520286625,0.06875093249493243,0.01768938331805481,0.0902302318626699,0.005639933398371811,-0.6881006216672515,-0.6694830731667848,-0.3866300072466799,0.06250602799018291,0.0178467670968712,1,3,1,2,2,0,3,8.999991000009,1
stable,youtube,Africa,ar,Lifestyle,share,huawei,macro,3,2.9999970000030003,0.12960224787044805,0.007843536741882,0.0188625543997575,0.12186557772515809,0.00781293611484704,0.018686862316542967,0.1233602517079341,0.01598776591921891,-0.3550581112008135,-0.6487323857468593,-0.09351266388659304,0.12960224787044805,0.0188625543997575,1,0,0,5,5,2,0,17.999982000018,0
stable,tiktok,Asia,ru,Sports,hashtag,oppo,nano,2,1.9999980000020001,0.1516900044885986,0.0189364834468285,0.0345150484894128,0.14123043273572478,0.018759420057252823,0.03393276472831466,0.12447463997282267,0.01888155869620162,-0.2511133273611321,-0.3668239881963604,-0.05683898613998003,0.1516900044885986,0.0345150484894128,0,2,10,8,2,3,3,5.999994000006001,0
stable,youtube,Europe,ja,Gaming,feed,samsung,micro,2,1.9999980000020001,0.2023588404975513,0.0267759781116316,0.0746419023136674,0.18428532774760176,0.0264237748362666,0.07198749195796994,0.11146058278581664,0.022555034293729126,-0.07472647746660843,0.24478464344641168,-0.011390785251682946,0.2023588404975513,0.0746419023136674,1,3,7,4,1,5,1,3.9999960000040002,0
stable,tiktok,Americas,en,Tech,feed,apple,macro,3,2.9999970000030003,0.11365357013257225,0.1247594724866401,0.0629739372938442,0.1076461148042935,0.11756921056332986,0.061070580991358744,0.1833320155694029,0.020836338089068547,-0.42536861636413137,0.1324173860020426,0.2509434731524628,0.11365357013257225,0.0629739372938442,0,1,2,9,1,0,0,5.999994000006001,0
stable,tiktok,Asia,en,Music,feed,xiaomi,micro,3,2.9999970000030003,0.29733110090143006,0.2001767094757506,0.0405452029595975,0.2603091548690425,0.18246880384903374,0.03974480940584192,0.14251849527723293,0.04237518109960954,0.3515488717357834,-0.3433385404697839,0.22564646961523863,0.29733110090143006,0.0405452029595975,0,2,2,6,1,6,1,5.999994000006001,0
rising,tiktok,Americas,tr,Beauty,feed,apple,micro,2,1.9999980000020001,0.4406376906122908,0.1244235800891575,0.0801619294265315,0.3650858562658834,0.11727053109427109,0.0771109645512473,0.11597329351334257,0.05110220422644229,1.1464646253825113,0.5516725291238582,0.4080300639257647,0.4406376906122908,0.0801619294265315,0,1,11,0,1,0,1,3.9999960000040002,0
stable,tiktok,Africa,pt,Education,feed,xiaomi,mid,3,2.9999970000030003,0.3780079287137505,0.0485656509816218,0.0334033753526924,0.32063892635847735,0.04742318359290003,0.03285760312523403,0.08906134839390056,0.03366589583485064,0.8155210078838117,-0.3400658573145129,0.08175593140689605,0.3780079287137505,0.0334033753526924,0,0,9,2,1,6,2,5.999994000006001,0
rising,tiktok,Asia,es,Food,hashtag,apple,mid,3,2.9999970000030003,0.1864361277908414,0.182316246419103,0.1293782442831298,0.17095396298856597,0.16747543516027918,0.12166725499609467,0.16339632948771746,0.03046297896493568,-0.03909931623880216,1.3033452254859808,0.3864331414994203,0.1864361277908414,0.1293782442831298,0,2,3,3,2,0,2,8.999991000009,0
stable,tiktok,Africa,ar,Music,search,apple,mid,2,1.9999980000020001,0.14380702488740815,0.0656539224425557,0.1362235869924395,0.13436219418979028,0.06358862241649321,0.12771012046813404,0.15327454888945274,0.022041956866758854,-0.3273211445069562,1.2999549507483275,0.23830157058291218,0.14380702488740815,0.1362235869924395,0,0,0,6,4,0,2,9.999990000010001,0
seasonal,youtube,Americas,es,Food,search,apple,micro,3,2.9999970000030003,0.23176712192628904,0.0353770534666093,0.0730225950132032,0.20844982283348287,0.03476566324144432,0.07047952122107397,0.09769213374332693,0.02264182467254038,0.16543508787634223,0.4069569846846683,0.00503642251744478,0.23176712192628904,0.0730225950132032,1,1,3,3,4,0,1,14.999985000015002,1
stable,tiktok,Europe,en,Gaming,feed,huawei,macro,2,1.9999980000020001,0.31393906581255393,0.0254046755046196,0.0661989849583291,0.27302954593734885,0.025087340045598722,0.06409997338799606,0.10472703947767112,0.03287790893894996,0.4354648128034158,0.1039860739367699,0.09215255372233497,0.31393906581255393,0.0661989849583291,0,3,2,4,1,2,0,3.9999960000040002,0
stable,tiktok,Americas,en,Food,share,samsung,mid,3,2.9999970000030003,0.12589624081822737,0.1611936520702298,0.0257058215708336,0.11857937699752398,0.14944848645535003,0.0253809820203312,0.10231830492238371,0.012881489956627426,-0.36693165264960853,-0.5047026627956714,-0.2214659222411382,0.12589624081822737,0.0257058215708336,0,1,2,3,5,5,2,17.999982000018,0
stable,youtube,Asia,de,Lifestyle,feed,samsung,micro,2,1.9999980000020001,0.08706944745118893,0.1144542293191138,0.0535633990597461,0.08348549519778062,0.10836480464614164,0.05217813191010105,0.1486881927794986,0.012946198787831082,-0.5644101413717216,-0.025160491436067762,0.014503608587781611,0.08706944745118893,0.0535633990597461,1,2,1,5,1,5,1,3.9999960000040002,0
seasonal,tiktok,Asia,hi,Travel,hashtag,xiaomi,micro,3,2.9999970000030003,0.16638216400496372,0.1693005851625615,0.0554092431872524,0.1539067906643973,0.15640577960235952,0.05392859994544403,0.11616657415440815,0.01932804599286169,-0.18205524992632482,-0.014477012124659473,-0.036935210881194995,0.16638216400496372,0.0554092431872524,0,2,5,10,2,6,1,8.999991000009,1
stable,youtube,Asia,pt,Education,feed,oppo,nano,2,1.9999980000020001,0.02946778580746028,0.1521993571473234,0.0448329604557917,0.029041955891186376,0.14167260038101642,0.043857026186180516,0.10502697292095999,0.003094912342042228,-0.8524043621301405,-0.20319886396063086,-0.3193153695960016,0.02946778580746028,0.0448329604557917,1,2,9,2,1,3,3,3.9999960000040002,0
rising,tiktok,Europe,en,Tech,feed,samsung,micro,3,2.9999970000030003,0.36601119996903975,0.0458660931233238,0.0824156124480816,0.3118949602138437,0.04484533940118606,0.07919522168771392,0.14273854972500855,0.05224390786670881,0.8400194081501559,0.561454295114139,0.4667483320324072,0.36601119996903975,0.0824156124480816,0,3,2,9,1,5,1,5.999994000006001,0
stable,tiktok,Europe,fr,Beauty,feed,samsung,nano,2,1.9999980000020001,0.17400007824683628,0.2347117637018716,0.1132161391742852,0.16041678805567786,0.21083755312523886,0.1072532485651192,0.10536049025923074,0.01833273354923973,-0.1436425118840887,1.2714220842531938,0.042982176413472795,0.17400007824683628,0.1132161391742852,0,3,4,0,1,5,3,3.9999960000040002,0
stable,youtube,Oceania,ar,Comedy,feed,xiaomi,nano,2,1.9999980000020001,0.36142747164484346,0.066103457057483,0.0243092125673069,0.3085337607945115,0.06401037268311696,0.024018446432701932,0.10238824659626822,0.03700592509345574,0.8382669005804984,-0.56350448062775,0.140641909783781,0.36142747164484346,0.0243092125673069,1,5,0,1,1,6,3,3.9999960000040002,0
stable,tiktok,Europe,ar,Food,hashtag,samsung,micro,2,1.9999980000020001,0.2924955433982396,0.059642893527607,0.1052485130792187,0.25657487934671896,0.05793195846433065,0.10007020839801649,0.11150050098558187,0.03261339962496809,0.5151433643250968,0.9392823754379612,0.2328802201050007,0.2924955433982396,0.1052485130792187,0,3,0,3,2,5,1,5.999994000006001,0
